Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Subodh Kant Sahay,INC,0,Graduate,53,12291253,Ranchi,829561,1,M
Bandhu Tirky,IND,2,Post Graduate,41,50000,Ranchi,0,0,M
Ram Tahal Choudhary,BJP,1,Others,62,3914970,Ranchi,219104,0,M
Bagun Sumbrai,INC,0,10th Pass,80,4532035,Singhbhum,200000,1,M
Laxman Giluwa,BJP,2,Graduate,40,1553589,Singhbhum,0,0,M
Sukhram Oraon,AJSU Party,13,10th Pass,38,1517000,Singhbhum,30000,0,M
Gaddigoudar Parvatagouda Chandanagouda,BJP,0,Graduate Professional,52,5375000,Bagalkot,1000000,1,M
Aari Noormohd Kasimsahab,BSP,0,Not Given,45,280000,Bagalkot,0,0,M
Basavaraj Devaru,KNDP,0,Not Given,34,160000,Bagalkot,0,0,M
Patil R S,INC,0,Not Given,71,7506766,Bagalkot,2241000,0,M
Sanglikar Dharappa Siddappa,JD(S),0,12th Pass,42,2310000,Bagalkot,700000,0,M
Dr. H.T. Sangliana,BJP,0,Graduate,61,7666050,Bangalore North,0,1,M
Ibrahim C M,JD(S),0,12th Pass,55,54207000,Bangalore North,85987,0,M
Jaffer Sharief C K,INC,1,10th Pass,70,27965887,Bangalore North,792842,0,M
Joe Simon,KNDP,0,12th Pass,58,75000,Bangalore North,4450,0,M
Meer Layaq Hussain,IND,0,Not Given,37,,Bangalore North,0,0,M
Mohamad Ibrahim,IND,0,10th Pass,65,4595568,Bangalore North,128000,0,M
Uma K,IND,0,Post Graduate,47,42600,Bangalore North,0,0,F
Venkatesh M,IND,0,Post Graduate,50,1956528,Bangalore North,136137,0,M
Bhadrappa,IND,0,Graduate Professional,45,725000,Bangalore South,0,0,M
Dr Manjunath B R,IND,0,Not Given,44,,Bangalore South,0,0,M
Guinness Hotte Paksha Rangaswamy,IND,0,Graduate,71,1500000,Bangalore South,0,0,M
Jayanthi,JD(S),0,10th Pass,50,130000,Bangalore South,0,0,F
Krishnappa M,INC,0,Graduate,51,228924447,Bangalore South,15451501,0,M
Srinivasa  Rao S V,IND,2,Post Graduate,54,11305000,Bangalore South,5513986,0,M
Angadi Suresh Chanabasappa,BJP,0,Graduate Professional,48,47466695,Belgaum,8852490,1,M
Amarsinh Vasantrao Patil,INC,0,Post Graduate,43,7948439,Belgaum,2857650,0,M
Balasaheb Patil,SHS,0,Post Graduate,71,76536030,Belgaum,0,0,M
Jadhav Dattatreya Narayan,IND,0,10th Pass,40,1380000,Belgaum,0,0,M
Jameelahamed Reza,JD(S),0,Post Graduate,60,4056000,Belgaum,190000,0,M
Sidnal Shashikant Shanmukhappa,KNDP,3,12th Pass,36,94039974,Belgaum,3932477,0,M
V S Shamasundar Gaekwad,USYP,0,12th Pass,52,11498000,Belgaum,1830000,0,M
G. Karunakara Reddy,BJP,0,Graduate,41,10930950,Bellary,416228,1,M
Ghousia Begum,IND,0,10th Pass,26,508000,Bellary,0,0,F
Gulagi Nagaraj B,JD(S),0,Graduate,43,18772392,Bellary,1402962,0,M
Idli Ramappa,CPI(ML)(L),3,Post Graduate,37,4990,Bellary,44108,0,M
Kamala Nabhan B,BSP,1,Graduate,58,4940377,Bellary,1113967,0,M
Kondaiah K C,INC,0,12th Pass,53,9805000,Bellary,85000,0,M
Narayana Moorthy P,IND,0,Post Graduate,46,,Bellary,0,0,M
Somashekara K,IND,0,Not Given,37,,Bellary,0,0,M
Ramchandra Veerappa,BJP,0,Literate,94,2480708,Bidar,816000,1,M
Dhanaji Bhima Lamani,RSPS,0,Not Given,27,60000,Bidar,0,0,M
Motiram Chowdhary,JD(S),0,Post Graduate,60,5472000,Bidar,4500000,0,M
Narsingrao Hulla Suryawanshi,INC,0,Graduate,52,2595002,Bidar,76511,0,M
Surendra Narendra Dande,KNDP,0,Not Given,39,800000,Bidar,0,0,M
Basanagouda R Patil(Yatnal),BJP,2,Graduate,41,5603503,Bijapur,1200000,0,M
Basanagouda Somanagouda Patil (Managuli),INC,0,10th Pass,74,5825000,Bijapur,124000,0,M
Khed Ningappa Siddappa,JD(S),0,Graduate,55,27320000,Bijapur,6500000,0,M
M. Shivanna,JD(S),1,Graduate,56,942100,Chamarajanagar,10000,0,M
A Siddaraju,INC,0,Post Graduate,55,2164500,Chamarajanagar,300000,0,M
Mk Kempasiddaiah,JP,0,Post Graduate,65,9472000,Chamarajanagar,0,0,M
Mulluru Nagaraju,KNDP,0,Not Given,50,20000,Chamarajanagar,0,0,M
N Chamaraju,JD(U),0,Graduate,52,155000,Chamarajanagar,0,0,M
N Rangaswamy,USYP,0,Post Graduate,64,5275000,Chamarajanagar,1865000,0,M
N Shivamallu,BSP,0,Post Graduate,43,400600,Chamarajanagar,0,0,M
S Puttanna,IND,0,Graduate,53,975000,Chamarajanagar,0,0,M
R.L. Jalappa,INC,0,Graduate,77,40239308,Chikballapur,105000,1,M
Ashok Krishnappa,JD(U),1,Not Given,47,5256000,Chikballapur,0,0,M
Narayana Swamy D N ( Kwality),KNDP,0,Not Given,48,1205000,Chikballapur,600000,0,M
Shashi Kumar,JD(S),0,Graduate,38,1110000,Chikballapur,492000,0,M
Suresh D R,IND,0,Others,34,,Chikballapur,0,0,M
Veerappa,IND,0,10th Pass,58,1400000,Chikballapur,0,0,M
Jigajinagi Ramesh Chandappa,BJP,0,Graduate,52,5480600,Chikkodi,75000,1,M
Avinash Datta Katti,IND,0,Post Graduate,57,1104000,Chikkodi,0,0,M
Chandrakant Ranoji Vinayak,KNDP,0,Graduate,63,4526500,Chikkodi,30000,0,M
Ghatage S B,INC,0,Literate,43,24768000,Chikkodi,3876000,0,M
Khokate Shivabal Ramachandra,JD(S),0,Graduate,61,5912077,Chikkodi,0,0,M
M Gopinath,BSP,0,Post Graduate,46,44335,Chikkodi,30000,0,M
D. C. Srikantappa,BJP,0,10th Pass,76,6069785,Chikmagalur,0,1,M
B L Shankar,INC,0,Doctorate,51,67556843,Chikmagalur,7870595,0,M
B Rudraiah,IND,0,Graduate,35,53000,Chikmagalur,50000,0,M
D K Tharadevi Siddhartha,JD(S),0,Graduate,57,9957924,Chikmagalur,2106186,0,F
H B Srikanta Murthy,IND,0,10th Pass,81,4008000,Chikmagalur,0,0,M
S Umeshkumar,KNDP,0,Graduate,33,1950000,Chikmagalur,0,0,M
U Babu Mogera,IND,0,Not Given,42,385000,Chikmagalur,337000,0,M
N.Y. Hanumanthappa,INC,0,Post Graduate,64,6250000,Chitradurga,0,1,M
Kodandaramaiah P,JD(S),0,Post Graduate,64,20223048,Chitradurga,262878,0,M
Krishnappa,RJD,0,12th Pass,50,,Chitradurga,0,0,M
Mudalagiriyappa C P,BJP,0,Post Graduate,64,19311500,Chitradurga,2696000,0,M
Parameswarappa S,JP,0,Post Graduate,66,7060000,Chitradurga,0,0,M
Venkatesha C,KNDP,0,Post Graduate,40,125000,Chitradurga,0,0,M
G.M. Siddeswara,BJP,0,10th Pass,52,50282989,Davangere,0,1,M
Channaiah Odeyar,JD(S),0,Post Graduate,83,670000,Davangere,0,0,M
Dr Sridhara Udupa,IND,0,Doctorate,51,1216579,Davangere,0,0,M
Madappa R,IND,0,Literate,40,70000,Davangere,0,0,M
Mallikarjun S S,INC,0,Graduate,36,210693494,Davangere,19043113,0,M
Mallikarjuna Swamy T M,IND,0,Graduate,34,,Davangere,0,0,M
Pralhad Joshi,BJP,4,Graduate,42,7760188,Dharwad North,32587745,0,M
B S Patil,INC,0,Graduate,60,49376141,Dharwad North,1295387,0,M
Bakkai Laxman Chandrappa,BSP,0,Post Graduate,40,30000,Dharwad North,0,0,M
Jagadguru Mate Mahadevi,KNDP,0,Not Given,58,2554624,Dharwad North,0,0,F
Prof. Ashok Badiger,SP,0,Post Graduate,72,45600,Dharwad North,12000,0,M
Shagoti Chikkappa Ningappa,JD(S),0,Graduate,50,4967500,Dharwad North,159535,0,M
Kunnur Manjunath Channappa,BJP,0,Post Graduate,49,12862400,Dharwad South,730000,1,M
Dr. Syed Roshan Mulla,BSP,0,Post Graduate,33,,Dharwad South,0,0,M
Hosamani Mohamed Haneef Meerasab,IND,0,Not Given,46,310000,Dharwad South,27000,0,M
Patil Shiddanagouda Siddalingappa Gouda,KNDP,0,Literate,58,670000,Dharwad South,126000,0,M
Prema Sanganabasanagouda Patil,JD(S),0,Graduate,39,1651633,Dharwad South,321940,0,F
Prof. I G Sanadi,INC,0,Post Graduate,68,3458237,Dharwad South,0,0,M
Iqbal Ahmed Saradgi,INC,0,Graduate Professional,59,11451875,Gulbarga,0,1,M
Arun Kumar Chandrashekara Patil,KNDP,0,Graduate,59,6813645,Gulbarga,0,0,M
Basawanth Rao Revansiddappa Sheelwanth,AIFB,0,Post Graduate,65,402000,Gulbarga,0,0,M
Basawaraj Patil Sedam,BJP,0,Graduate,60,929520,Gulbarga,0,0,M
Bhagavanreddy B,IND,0,Graduate,40,245000,Gulbarga,0,0,M
Hamid Pasha Sarmast,Muslim League Kerala State Committee,0,Literate,60,6000,Gulbarga,0,0,M
Sandesh C Bandak,USYP,0,Graduate,28,,Gulbarga,0,0,M
Sanganna,IND,0,Post Graduate,25,,Gulbarga,0,0,M
Suryakant Nimbalkar,BSP,0,Graduate,32,,Gulbarga,0,0,M
Umesh Havanoor,SP,0,Graduate,38,,Gulbarga,0,0,M
Vithal Heroor,JD(S),0,Post Graduate,51,2575000,Gulbarga,200000,0,M
H. D. Devegowda,JD(S),0,Others,71,11439574,Hassan,3582261,1,M
Aijaz Ahmed Farooqui,BSP,0,12th Pass,47,235000,Hassan,200000,0,M
H C Srikantaiah  Alias Annaiah,INC,0,Not Given,78,97520408,Hassan,0,0,M
H N Nanjegowda,JD(U),0,Post Graduate,69,22390000,Hassan,469342,0,M
Kovibabanna,IND,0,Not Given,48,1100000,Hassan,0,0,M
Siddesh Gowda,KNDP,0,Post Graduate,37,3350000,Hassan,2000,0,M
Tejashwini See Ramesh,INC,0,Post Graduate,37,1160000,Kanakapura,0,1,F
Devegowda H D,JD(S),0,Graduate,71,11439574,Kanakapura,3582262,0,M
Muniramaiah,IND,0,Post Graduate,59,4425000,Kanakapura,0,0,M
Ramachandra Gowda,BJP,2,Graduate,65,12287895,Kanakapura,1354821,0,M
Ananthkumar Hegde,BJP,3,12th Pass,34,1206000,Kanara,13401653,0,M
Ajeya Madhav Shanbhag,IND,0,Graduate,70,500200,Kanara,0,0,M
Alva Margaret,INC,0,Graduate,62,8930000,Kanara,63000,0,F
Devaraya Naik G,JD(S),0,Graduate,56,4248000,Kanara,230670,0,M
Jayant Mukund Tinaikar,KNDP,3,10th Pass,45,881600,Kanara,1101000,0,M
Mutaguppi Laxmesh Putta,IND,0,Post Graduate,34,50000,Kanara,35000,0,M
K.H. Muniyappa,INC,0,Graduate,57,6187039,Kolar,397195,1,M
Balaji Channaiah,JP,0,Graduate,44,1713000,Kolar,0,0,M
Gangadharappa S L,JD(S),0,Graduate Professional,60,6454942,Kolar,108528,0,M
Ravi Kumar M,IND,0,10th Pass,31,403200,Kolar,0,0,M
Sreenivasappa B N,IND,0,Post Graduate,36,271000,Kolar,2000,0,M
Suresha N,KNDP,0,12th Pass,32,704000,Kolar,50000,0,M
Veeraiah D S,BJP,0,Post Graduate,58,7530100,Kolar,654783,0,M
K. Virupaxappa,INC,0,10th Pass,62,5230246,Koppal,1046888,1,M
Abeed Hussain,KNDP,0,10th Pass,51,1480000,Koppal,0,0,M
Agadi Virupaxappa Sanganna,JD(S),0,Graduate,63,3290000,Koppal,502053,0,M
Girija Shankara Patil,JP,0,Graduate,63,2417000,Koppal,0,0,M
Nagappa Bheemappa Saloni,BJP,0,Literate,49,3016445,Koppal,0,0,M
Pujar D H,IND,0,5th Pass,33,36000,Koppal,25000,0,M
Ambareesh M. H.,INC,0,Not Given,53,7394819,Mandya,321600,1,M
Dr. S Ramegowda,JD(S),0,Doctorate,65,11827740,Mandya,765000,0,M
D. V. Sadananda Gowda,BJP,0,Graduate Professional,51,4639359,Mangalore,968423,1,M
A K Subbaiah,JD(S),0,Graduate,69,8150000,Mangalore,1000000,0,M
M Veerappa Moily,INC,0,Graduate,64,5471257,Mangalore,293332,0,M
Rohit Kumar Joshi,KNDP,0,Literate,33,360000,Mangalore,0,0,M
C. H. Vijayashankar,BJP,0,Graduate Professional,48,263999,Mysore,21750,1,M
A S Guruswamy,JD(S),0,Post Graduate,63,6995093,Mysore,120000,0,M
Kalimulla Khan,KNDP,1,10th Pass,55,2550000,Mysore,1150000,0,M
P N Srinath,IND,0,Graduate,36,37000,Mysore,0,0,M
Srikantadatta Narasimharaja Wadiyar,INC,0,Post Graduate,51,15224553998,Mysore,0,0,M
A.Venkatesh Naik,INC,0,12th Pass,66,5615514,Raichur,447987,1,M
Basavalingappa B,IND,0,12th Pass,28,463000,Raichur,48274,0,M
Kallur Sureshreddy,BJP,0,Graduate,53,735000,Raichur,0,0,M
Raja Madangopal Nayak,JD(S),0,Graduate,53,8277000,Raichur,400000,0,M
S. Bangarappa,BJP,2,Graduate,71,33302318,Shimoga,8298000,0,M
D M Chandrappa,KNDP,0,Not Given,54,3332500,Shimoga,500000,0,M
G Madappa,JD(S),0,Graduate,72,3895250,Shimoga,0,0,M
S Doddanna,JP,0,10th Pass,55,1507750,Shimoga,0,0,M
Sachidevi,IND,0,10th Pass,56,1245000,Shimoga,0,0,F
S. Mallikarjunaiah,BJP,0,Post Graduate,74,9090000,Tumkur,40000,1,M
Basavaraj G S,INC,0,Post Graduate,63,21761111,Tumkur,529441,0,M
Choudhari Veer Singh,SP,0,12th Pass,39,313800,Tumkur,408150,0,M
Jagadeesh D L,JD(S),0,Post Graduate,48,4453895,Tumkur,0,0,M
Pavagada Sreeram,IND,0,Not Given,0,,Tumkur,0,0,M
Manorama Madhwaraj,BJP,0,Graduate,64,13751985,Udupi,2700000,1,F
Oswald Fernandis,KNDP,0,Literate,41,134000,Udupi,0,0,M
Taranatha Shetty Kodavoor,JD(S),0,Graduate,60,1590000,Udupi,110000,0,M
Vinaya Kumar Sorake,INC,0,Post Graduate,49,6110000,Udupi,100000,0,M
Chengara Surendran,CPI,0,Graduate,36,6274,Adoor,41438,1,M
Achankovil Rajan,BSP,0,12th Pass,34,20000,Adoor,0,0,M
Kodikunnil Suresh,INC,0,Not Given,0,1544408,Adoor,0,0,M
P K Remanan,IND,0,Graduate,0,6501,Adoor,0,0,M
P M Velayudhan,BJP,1,10th Pass,52,143032,Adoor,253301,0,M
Soman Pampayikode,RLD,0,Others,33,20000,Adoor,0,0,M
Dr. K. S. Manoj,CPM,0,Doctorate,39,800231,Alleppey,54317,1,M
Advocate V Padmanabhan,BJP,0,Post Graduate,59,1060214,Alleppey,12000,0,M
Kurian,JD(U),0,Not Given,58,904453,Alleppey,8600,0,M
Parthasarathy Varma,IND,0,Not Given,36,,Alleppey,0,0,M
T A Krishnankutty,IND,0,Not Given,53,,Alleppey,0,0,M
V I Bose,IND,0,10th Pass,57,140298,Alleppey,0,0,M
V M Sudheeran,INC,0,Not Given,0,1896540,Alleppey,170000,0,M
V S Sudheeran,IND,0,10th Pass,33,41800,Alleppey,0,0,M
P. Satheedevi,CPM,1,Graduate Professional,47,1331000,Badagara,0,0,M
Dr K N Ajoykumar,IND,0,Post Graduate,40,405000,Badagara,12230,0,M
K P Sreesan,BJP,0,Graduate,47,488622,Badagara,0,0,M
K T Kunhikannan,IND,1,Not Given,43,200000,Badagara,0,0,M
Kalandan Haje T K,IND,0,Not Given,65,,Badagara,0,0,M
M T Padma,INC,1,Post Graduate,61,3832806,Badagara,0,0,M
M. P. Veerendra Kumar,JD(S),0,Post Graduate,66,47621096,Calicut,4654480,1,M
A C Varkey,IND,1,Not Given,0,30000,Calicut,21530,0,M
A V K Moosad,IND,0,10th Pass,69,616403,Calicut,368,0,M
Adv V Balaram,INC,0,Graduate Professional,55,4605641,Calicut,1157438,0,M
Babu Karimpady,IND,0,Not Given,26,500,Calicut,0,0,M
Dr D Surendranath,IND,0,Doctorate,54,20000,Calicut,0,0,M
K Arunkumar,IND,0,Graduate,34,8895000,Calicut,0,0,M
K Balaram,IND,0,10th Pass,36,500,Calicut,0,0,M
K Veerendra Kumar,IND,0,10th Pass,39,1000,Calicut,0,0,M
M P Shanthivarma Jain,IND,0,Not Given,0,297000,Calicut,0,0,M
M T Ramesh,BJP,0,Graduate,32,8750,Calicut,0,0,M
P Bharathan,BSP,0,Not Given,61,120000,Calicut,0,0,M
T K Chandramathi,IND,0,10th Pass,52,200,Calicut,0,0,F
George Njavarakkattu,IND,1,Not Given,55,253000,Cannanore,10000,0,M
M Ramachandran,IND,0,Not Given,43,268000,Cannanore,7000,0,M
Mullappally Ramachandran,INC,0,Post Graduate,60,3005122,Cannanore,0,0,M
O K Vasu Master,BJP,1,10th Pass,52,980810,Cannanore,152510,0,M
Pallipram Prabhakaran,IND,0,Literate,57,59410,Cannanore,25012,0,M
Satheesh Kumar Pamban,IND,0,Not Given,53,534547,Cannanore,503708,0,M
Sreeraman Koyyon,IND,1,Not Given,36,176252,Cannanore,118000,0,M
Thekkumbath Abdulla,IND,0,Not Given,28,610920,Cannanore,0,0,M
Thomas Mannakuzhi,IND,0,10th Pass,56,7666,Cannanore,50000,0,M
Varkala Radhakrishnan,CPM,0,Graduate Professional,76,756621,Chirayinkil,0,1,M
A Ansari,IND,0,10th Pass,32,110000,Chirayinkil,0,0,M
Advocate J R Padmakumar,BJP,1,Post Graduate,42,2475683,Chirayinkil,328960,0,M
B Padmakumar,IND,0,10th Pass,37,90520,Chirayinkil,0,0,M
Dr P D Rajan,BSP,0,Doctorate,41,445146,Chirayinkil,0,0,M
M B Thankappan,IND,0,Not Given,71,61308,Chirayinkil,0,0,M
M I Shanavas,INC,0,Post Graduate,52,10751553,Chirayinkil,8650578,0,M
M Murali Kumar,IND,0,10th Pass,0,600000,Chirayinkil,0,0,M
P Devarajan,IND,0,8th Pass,49,,Chirayinkil,0,0,M
Santhinagar Soman,IND,0,Not Given,46,,Chirayinkil,0,0,M
Sreenivasa Das,IND,0,10th Pass,57,162683,Chirayinkil,1750000,0,M
Dr. Sebastian Paul,IND,0,Doctorate,56,2993000,Ernakulam,764304,1,M
Adv. T B Mini,IND,0,Post Graduate,32,260900,Ernakulam,0,0,F
Dr Edward Edezhath,INC,0,Post Graduate,46,1631540,Ernakulam,0,0,M
Munambam Hamza,JD(U),0,Literate,66,13000,Ernakulam,0,0,M
Naushad Mather,IND,0,Not Given,37,426400,Ernakulam,0,0,M
O G Thankappan,BJP,0,Not Given,0,6200,Ernakulam,0,0,M
P S Gangadharan,IND,0,10th Pass,52,82244,Ernakulam,0,0,M
T E Thomas,IND,1,Others,68,5744500,Ernakulam,600000,0,M
Thankappan,IND,0,10th Pass,38,6200,Ernakulam,50000,0,M
K. Francis George,KEC,1,Graduate Professional,49,11417962,Idukki,78919,0,M
Benny Behanan,INC,0,Graduate,51,2957408,Idukki,172481,0,M
C K Janu,IND,0,Not Given,33,18250,Idukki,0,0,F
S T B Mohandas,BJP,0,Graduate,51,4121073,Idukki,450000,0,M
Vijayan,IND,0,Others,38,222000,Idukki,60000,0,M
P. Karunakaran,CPM,20,Post Graduate,59,5190249,Kasaragod,10330,0,M
Adv V Balakrishna Shetty,BJP,1,Post Graduate,41,3372885,Kasaragod,24372,0,M
N A Mohammed,INC,0,10th Pass,66,188527614,Kasaragod,0,0,M
P Sivanandan,IND,0,10th Pass,33,10395,Kasaragod,0,0,M
K. Suresh Kurup,CPM,0,Graduate Professional,48,1818560,Kottayam,993202,1,M
Advocate Jacob John,BSP,0,Graduate,60,500000,Kottayam,0,0,M
Anto Antony,INC,0,Graduate,47,570674,Kottayam,0,0,M
B Radhakrishna Menon,BJP,0,Others,39,175383,Kottayam,615437,0,M
T. K. Hamza,CPM,0,Graduate Professional,66,780480,Manjeri,434704,1,M
C. S. Sujatha,CPM,4,Graduate Professional,38,669613,Mavelikara,18000,0,M
Adv Saji K Cheraman,BSP,0,Others,33,67194,Mavelikara,0,0,M
Adv V C Zachariah,SLAP,0,Others,58,3131206,Mavelikara,1360,0,M
Dr K Kishorekumar,IND,0,Doctorate,55,335000,Mavelikara,130000,0,M
Ramesh Chennithala,INC,0,Graduate,47,2571215,Mavelikara,571983,0,M
S Krishnakumar,BJP,0,Graduate,63,18338180,Mavelikara,1570002,0,M
Lonappan Nambadan,CPM,0,Others,68,1930115,Mukundapuram,0,1,M
Adv T K Manoj,BSP,0,Others,33,10200,Mukundapuram,0,0,M
D R Pisharody,IND,0,8th Pass,64,920000,Mukundapuram,0,0,M
Padmaja Venugopal,INC,0,Graduate,43,41822269,Mukundapuram,6619497,0,F
P. C. Thomas (Pullolil),IFDP,0,Graduate Professional,53,6392358,Muvattupuzha,1232410,1,M
Adv P C Thomas (Peediakkal),IND,0,Others,53,5792358,Muvattupuzha,1232406,0,M
Adv P M Ismail,CPM,2,Graduate,0,1824407,Muvattupuzha,0,0,M
Johny Mani,IND,0,Post Graduate,39,6537574,Muvattupuzha,0,0,M
Jose Joseph,IND,0,Others,28,1732173,Muvattupuzha,0,0,M
S. Ajaya Kumar,CPM,3,12th Pass,39,1083876,Ottapalam,780000,0,M
K A Thulasi,INC,0,Post Graduate,30,,Ottapalam,0,0,M
K Ajayan,IND,0,Others,27,10500,Ottapalam,0,0,M
N. N. Krishnadas,CPM,4,Graduate,45,1503105,Palghat,0,0,M
C Udai Bhasker,BJP,0,Not Given,50,40539000,Palghat,21438399,0,M
Saleem Veliyancode,IND,0,Others,31,,Ponnani,0,0,M
P. Rajendran,CPM,0,Post Graduate,53,2242499,Quilon,227054,1,M
Adv S Prahaladan,BSP,0,Not Given,48,1211000,Quilon,93359,0,M
C. K. Chandrappan,CPI,0,Graduate,65,8812606,Trichur,0,1,M
A C Jose,INC,0,Post Graduate,67,6373035,Trichur,684351,0,M
Abdul Majeed Master,IND,0,Graduate,57,1755154,Trichur,43550,0,M
P S Sreeraman,BJP,0,Others,63,4285200,Trichur,25000,0,M
Adv G Muraleedharan Nadar,IND,0,Others,55,10500,Trivandrum,135000,0,M
Babington,IND,0,Graduate,54,59795,Trivandrum,57091,0,M
Cherian V T,IND,0,Graduate,41,2949073,Trivandrum,778014,0,M
Noushad,IND,0,Others,42,284000,Trivandrum,0,0,M
O Rajagopal,BJP,0,Graduate Professional,74,10582232,Trivandrum,0,0,M
V S Sivakumar,INC,0,Post Graduate,43,1982109,Trivandrum,290004,0,M
Dr. P. Pookunhikoya,JD(U),0,Graduate Professional,55,3945099,Lakshadweep,103145,1,M
Ameer Puthiyathanoda,SP,0,12th Pass,34,173475,Lakshadweep,45000,0,M
E. P. Attakoya Thangal,JP,0,Post Graduate,60,2461634,Lakshadweep,0,0,M
P. M. Sayeed,INC,0,Post Graduate,62,6251321,Lakshadweep,0,0,M
Gauri Shankar Chaturbhuj Bisen,BJP,0,Post Graduate,52,9667350,Balaghat,1491190,1,M
Dhaneshawar Lilhare,IND,0,Not Given,35,115000,Balaghat,0,0,M
Dr. Bhikkhoo R. D. K. Pragyasheel,IND,0,Not Given,72,,Balaghat,0,0,M
Govardhan S/O Kunwarlal Mohare,RLD,0,Not Given,40,328800,Balaghat,0,0,M
Hirasan Uikey,GGP,0,10th Pass,40,335282,Balaghat,0,0,F
Kankar Munjare,JP,1,Graduate,47,3153469,Balaghat,0,0,M
Kishor Samrite,SP,0,Not Given,38,500,Balaghat,0,0,M
Pushpa Bisen,INC,0,Post Graduate,45,3681000,Balaghat,149100,0,F
Siddharth Gajbhiye ( Adhivakta ),RPI,0,Post Graduate,31,218333,Balaghat,0,0,M
Udaysingh Pancheshwar,BSP,0,Not Given,55,715000,Balaghat,50,0,M
Khandelwal Vijay Kumar (Munni Bhaia),BJP,0,Graduate Professional,68,16507774,Betul,953983,1,M
Ashok Sahu ( Maharaj),IND,0,8th Pass,36,98000,Betul,0,0,M
Bindiya Dashryamkar,BSP,0,Others,30,2740000,Betul,0,0,F
Gunta Lokhande,IND,0,Literate,37,5000,Betul,0,0,F
Meera Uikey,GGP,0,10th Pass,34,3000,Betul,0,0,F
Rajendra Jaiswal,INC,0,12th Pass,52,5663000,Betul,741136,0,M
Shamim Modi,SWJP,0,Graduate Professional,41,26188,Betul,0,0,F
Dr. Ramlakhan Singh,BJP,1,Graduate Professional,52,5774939,Bhind,284945,0,M
Ashok  Sharma,IND,0,Not Given,39,1116000,Bhind,0,0,M
Ashok Kumar Jatav,National Loktantrik Party,0,Not Given,30,30000,Bhind,0,0,M
Chaudhari Arun Kumar,IND,1,Graduate,39,,Bhind,0,0,M
Dr. Ramkumar Tripathi ( Seeti),IND,0,Doctorate,28,48000,Bhind,0,0,M
Lt. Colonel ( Retired) Shivnath Singh,IND,0,12th Pass,60,3605525,Bhind,640920,0,M
Manoj Singh,IND,0,Graduate,29,150000,Bhind,0,0,M
Narendra Singh,IND,1,8th Pass,0,250000,Bhind,0,0,M
Narendra Singh Bhadoria ( Daddy),SP,0,12th Pass,68,1844758,Bhind,0,0,M
Phoolsingh Baraiya,SMSP,1,Graduate Professional,42,995656,Bhind,0,0,M
Pradeep,IND,0,12th Pass,28,500,Bhind,0,0,M
Ramsingh Dhakre,BSP,0,12th Pass,66,7736868,Bhind,0,0,M
Satyadev Katare,INC,1,Post Graduate,47,6773996,Bhind,275387,0,M
Shambhoodayal Baghel Advocate,Loktantrik Samajwadi Party,0,Post Graduate,54,805000,Bhind,0,0,M
Shantosh Singh,IND,4,12th Pass,40,890000,Bhind,25000,0,M
Kailash Joshi,BJP,0,10th Pass,73,2695080,Bhopal,0,1,M
Altaf Ahmed,IND,0,10th Pass,25,500,Bhopal,0,0,M
Anil Kumar Bharti,ABHM,0,Post Graduate,27,31028,Bhopal,0,0,M
Archana Shrivastava,SVSP,0,Graduate Professional,36,1280000,Bhopal,225000,0,F
Brij Basi Lal Sharma,IND,0,Post Graduate,67,2072878,Bhopal,0,0,M
G. S. Chawala,BSP,0,Graduate,65,3929669,Bhopal,0,0,M
Pramod Gupta,SP,0,12th Pass,28,2942538,Bhopal,1451605,0,M
Revti Singh Maravi,GGP,0,Not Given,80,,Bhopal,0,0,M
Sajid Ali,INC,0,Graduate,53,6156013,Bhopal,0,0,M
Upendra Tiwari,RSGP,0,Graduate,35,11088000,Bhopal,800000,0,M
Kamalnath,INC,0,Graduate,57,51839379,Chhindwara,0,1,M
Aadil Khan,IND,0,5th Pass,28,100000,Chhindwara,0,0,M
Amart Lal Raghuwar,SVSP,0,10th Pass,68,1315900,Chhindwara,0,0,M
Dhanraj,IND,0,Literate,32,18000,Chhindwara,0,0,M
Man Mohan Shah Batti,GGP,5,Post Graduate,41,443695,Chhindwara,427000,0,M
Prahlad Singh Patel,BJP,2,Post Graduate,44,5578123,Chhindwara,1042999,0,M
Chandrabhan Bhaiya,BJP,0,8th Pass,47,10348557,Damoh,325874,1,M
Kunvar Vijay Bahadur Singh Bundela,SP,5,8th Pass,43,519326,Damoh,604000,0,M
Ramkishore Yadav,BSP,0,5th Pass,40,3829876,Damoh,181595,0,M
Tilak Singh Lodhi,INC,0,Graduate,40,2257149,Damoh,295538,0,M
Chhatar Singh Darbar,BJP,1,Post Graduate,50,2885302,Dhar,271133,0,M
Ram Singh Patel,IND,0,8th Pass,62,129000,Dhar,0,0,M
Shripal Singh Darbar,BSP,1,Literate,47,2175400,Dhar,244280,0,M
Umang Singhar,INC,2,Graduate,30,1866032,Dhar,752720,0,M
Jyotiraditya Madhavrao Scindia,INC,0,Post Graduate,33,35827904,Guna,0,1,M
Harivallabh Shukla,BJP,0,Post Graduate,57,1884603,Guna,0,0,M
Ramvilas Kirar,BSP,0,8th Pass,31,260000,Guna,0,0,M
Usha Yadav,SP,0,Post Graduate,32,495359,Guna,0,0,F
